"FullName","PSIsContainer","Length","LastWriteTime"
"K:\IdeaProjects\osteogenesis_imperfecta\.agents\skills\tooluniverse-custom-tool\SKILL.md","False","15255","22.03.2026 00:01:41"
"K:\IdeaProjects\osteogenesis_imperfecta\.agents\skills\tooluniverse-custom-tool\references\json-tool.md","False","9511","22.03.2026 00:01:41"
"K:\IdeaProjects\osteogenesis_imperfecta\.agents\skills\tooluniverse-custom-tool\references\python-tool.md","False","22705","22.03.2026 00:01:41"
"K:\IdeaProjects\osteogenesis_imperfecta\.agents\skills\tooluniverse-install-skills\SKILL.md","False","3192","22.03.2026 00:01:41"
"K:\IdeaProjects\osteogenesis_imperfecta\.agents\skills\tooluniverse-literature-deep-research\EXAMPLES.md","False","27601","22.03.2026 00:01:41"
"K:\IdeaProjects\osteogenesis_imperfecta\.agents\skills\tooluniverse-literature-deep-research\FULLTEXT_STRATEGY.md","False","3939","22.03.2026 00:01:41"
"K:\IdeaProjects\osteogenesis_imperfecta\.agents\skills\tooluniverse-literature-deep-research\QUICK_REFERENCE.md","False","6436","22.03.2026 00:01:41"
"K:\IdeaProjects\osteogenesis_imperfecta\.agents\skills\tooluniverse-literature-deep-research\REPORT_TEMPLATE.md","False","13320","22.03.2026 00:01:41"
"K:\IdeaProjects\osteogenesis_imperfecta\.agents\skills\tooluniverse-literature-deep-research\SKILL.md","False","17680","22.03.2026 00:01:41"
"K:\IdeaProjects\osteogenesis_imperfecta\.agents\skills\tooluniverse-literature-deep-research\TOOL_NAMES_REFERENCE.md","False","19721","22.03.2026 00:01:41"
"K:\IdeaProjects\osteogenesis_imperfecta\.agents\skills\tooluniverse-literature-deep-research\WORKFLOW.md","False","8026","22.03.2026 00:01:41"
"K:\IdeaProjects\osteogenesis_imperfecta\.agents\skills\tooluniverse-rare-disease-diagnosis\CHECKLIST.md","False","6510","22.03.2026 00:01:41"
"K:\IdeaProjects\osteogenesis_imperfecta\.agents\skills\tooluniverse-rare-disease-diagnosis\DIAGNOSTIC_WORKFLOW.md","False","20707","22.03.2026 00:01:41"
"K:\IdeaProjects\osteogenesis_imperfecta\.agents\skills\tooluniverse-rare-disease-diagnosis\EXAMPLES.md","False","14109","22.03.2026 00:01:41"
"K:\IdeaProjects\osteogenesis_imperfecta\.agents\skills\tooluniverse-rare-disease-diagnosis\REPORT_TEMPLATE.md","False","11511","22.03.2026 00:01:41"
"K:\IdeaProjects\osteogenesis_imperfecta\.agents\skills\tooluniverse-rare-disease-diagnosis\SKILL.md","False","10298","22.03.2026 00:01:41"
"K:\IdeaProjects\osteogenesis_imperfecta\.agents\skills\tooluniverse-rare-disease-diagnosis\TOOLS_REFERENCE.md","False","26020","22.03.2026 00:01:41"
"K:\IdeaProjects\osteogenesis_imperfecta\.agents\skills\tooluniverse-statistical-modeling\references","True",,"22.03.2026 00:02:07"
"K:\IdeaProjects\osteogenesis_imperfecta\.agents\skills\tooluniverse-statistical-modeling\scripts","True",,"22.03.2026 00:02:07"
"K:\IdeaProjects\osteogenesis_imperfecta\.agents\skills\tooluniverse-statistical-modeling\anova_and_tests.md","False","4540","22.03.2026 00:01:41"
"K:\IdeaProjects\osteogenesis_imperfecta\.agents\skills\tooluniverse-statistical-modeling\EXAMPLES.md","False","9624","22.03.2026 00:01:41"
"K:\IdeaProjects\osteogenesis_imperfecta\.agents\skills\tooluniverse-statistical-modeling\QUICK_START.md","False","5950","22.03.2026 00:01:41"
"K:\IdeaProjects\osteogenesis_imperfecta\.agents\skills\tooluniverse-statistical-modeling\SKILL.md","False","11493","22.03.2026 00:01:41"
"K:\IdeaProjects\osteogenesis_imperfecta\.agents\skills\tooluniverse-statistical-modeling\test_skill.py","False","59026","31.03.2026 21:15:53"
"K:\IdeaProjects\osteogenesis_imperfecta\.agents\skills\tooluniverse-statistical-modeling\TOOLS_REFERENCE.md","False","6083","22.03.2026 00:01:41"
"K:\IdeaProjects\osteogenesis_imperfecta\.agents\skills\tooluniverse-statistical-modeling\references\bixbench_patterns.md","False","14691","22.03.2026 00:01:41"
"K:\IdeaProjects\osteogenesis_imperfecta\.agents\skills\tooluniverse-statistical-modeling\references\cox_regression.md","False","14734","22.03.2026 00:01:41"
"K:\IdeaProjects\osteogenesis_imperfecta\.agents\skills\tooluniverse-statistical-modeling\references\linear_models.md","False","11451","22.03.2026 00:01:41"
"K:\IdeaProjects\osteogenesis_imperfecta\.agents\skills\tooluniverse-statistical-modeling\references\logistic_regression.md","False","10250","22.03.2026 00:01:41"
"K:\IdeaProjects\osteogenesis_imperfecta\.agents\skills\tooluniverse-statistical-modeling\references\ordinal_logistic.md","False","13373","22.03.2026 00:01:41"
"K:\IdeaProjects\osteogenesis_imperfecta\.agents\skills\tooluniverse-statistical-modeling\references\troubleshooting.md","False","13091","22.03.2026 00:01:41"
"K:\IdeaProjects\osteogenesis_imperfecta\.agents\skills\tooluniverse-statistical-modeling\scripts\format_statistical_output.py","False","11387","31.03.2026 03:05:07"
"K:\IdeaProjects\osteogenesis_imperfecta\.agents\skills\tooluniverse-statistical-modeling\scripts\model_diagnostics.py","False","15491","31.03.2026 03:05:07"
"K:\IdeaProjects\osteogenesis_imperfecta\.github\agents","True",,"17.03.2026 15:42:07"
"K:\IdeaProjects\osteogenesis_imperfecta\.github\instructions","True",,"28.02.2026 08:06:13"
"K:\IdeaProjects\osteogenesis_imperfecta\.github\prompts","True",,"17.03.2026 15:48:38"
"K:\IdeaProjects\osteogenesis_imperfecta\.github\copilot-instructions.md","False","2367","28.02.2026 08:06:31"
"K:\IdeaProjects\osteogenesis_imperfecta\.github\agents\oi-biostatistics-reviewer.agent.md","False","567","17.03.2026 15:31:47"
"K:\IdeaProjects\osteogenesis_imperfecta\.github\agents\oi-data-qa-auditor.agent.md","False","674","17.03.2026 15:31:47"
"K:\IdeaProjects\osteogenesis_imperfecta\.github\agents\oi-interpretation-reviewer.agent.md","False","605","17.03.2026 15:31:47"
"K:\IdeaProjects\osteogenesis_imperfecta\.github\agents\oi-reanalysis-coordinator.agent.md","False","1208","17.03.2026 15:31:47"
"K:\IdeaProjects\osteogenesis_imperfecta\.github\agents\oi-spec-mapper.agent.md","False","641","17.03.2026 15:31:47"
"K:\IdeaProjects\osteogenesis_imperfecta\.github\agents\oi-variant-prioritization-auditor.agent.md","False","653","17.03.2026 15:31:47"
"K:\IdeaProjects\osteogenesis_imperfecta\.github\instructions\python-analysis.instructions.md","False","3330","28.02.2026 08:06:31"
"K:\IdeaProjects\osteogenesis_imperfecta\.github\prompts\data-preprocessing.prompt.md","False","1340","17.03.2026 15:42:07"
"K:\IdeaProjects\osteogenesis_imperfecta\.github\prompts\differential-expression.prompt.md","False","1214","17.03.2026 15:42:07"
"K:\IdeaProjects\osteogenesis_imperfecta\.github\prompts\literature-database-integration.prompt.md","False","1157","17.03.2026 15:42:07"
"K:\IdeaProjects\osteogenesis_imperfecta\.github\prompts\OI_PROMPT_SET_INTEGRATION.md","False","789","17.03.2026 15:52:00"
"K:\IdeaProjects\osteogenesis_imperfecta\.github\prompts\pathway-network-analysis.prompt.md","False","1172","17.03.2026 15:42:07"
"K:\IdeaProjects\osteogenesis_imperfecta\.github\prompts\reanalysis-orchestrated.prompt.md","False","1234","17.03.2026 15:42:07"
"K:\IdeaProjects\osteogenesis_imperfecta\.github\prompts\report-generation.prompt.md","False","1032","17.03.2026 15:42:07"
"K:\IdeaProjects\osteogenesis_imperfecta\.github\prompts\therapeutic-target-prioritization.prompt.md","False","1239","17.03.2026 15:42:07"
"K:\IdeaProjects\osteogenesis_imperfecta\.github\prompts\variant-analysis.prompt.md","False","1277","17.03.2026 15:42:07"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Include","True",,"26.02.2026 01:12:04"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib","True",,"26.02.2026 01:12:04"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Scripts","True",,"28.02.2026 11:55:32"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\share","True",,"28.02.2026 08:08:25"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\.gitignore","False","71","26.02.2026 01:12:04"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\pyvenv.cfg","False","246","26.02.2026 01:12:04"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages","True",,"28.02.2026 13:25:57"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\__pycache__","True",,"28.02.2026 11:55:35"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\asttokens","True",,"28.02.2026 08:08:23"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\asttokens-3.0.1.dist-info","True",,"28.02.2026 08:08:23"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\attr","True",,"28.02.2026 08:07:27"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\attrs","True",,"28.02.2026 08:07:27"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\attrs-25.4.0.dist-info","True",,"28.02.2026 08:07:27"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\beautifulsoup4-4.14.3.dist-info","True",,"28.02.2026 08:07:38"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\bleach","True",,"28.02.2026 08:07:38"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\bleach-6.3.0.dist-info","True",,"28.02.2026 08:07:38"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\bs4","True",,"28.02.2026 08:07:38"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\colorama","True",,"28.02.2026 08:08:23"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\colorama-0.4.6.dist-info","True",,"28.02.2026 08:08:23"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\comm","True",,"28.02.2026 08:08:23"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\comm-0.2.3.dist-info","True",,"28.02.2026 08:08:23"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\contourpy","True",,"28.02.2026 11:55:32"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\contourpy-1.3.3.dist-info","True",,"28.02.2026 11:55:32"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\cycler","True",,"28.02.2026 11:55:32"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\cycler-0.12.1.dist-info","True",,"28.02.2026 11:55:32"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\dateutil","True",,"28.02.2026 08:07:38"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\debugpy","True",,"28.02.2026 08:08:22"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\debugpy-1.8.20.dist-info","True",,"28.02.2026 08:08:23"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\decorator-5.2.1.dist-info","True",,"28.02.2026 08:08:22"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\defusedxml","True",,"28.02.2026 08:07:38"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\defusedxml-0.7.1.dist-info","True",,"28.02.2026 08:07:38"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\et_xmlfile","True",,"28.02.2026 13:25:57"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\et_xmlfile-2.0.0.dist-info","True",,"28.02.2026 13:25:57"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\executing","True",,"28.02.2026 08:08:22"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\executing-2.2.1.dist-info","True",,"28.02.2026 08:08:22"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\fastjsonschema","True",,"28.02.2026 08:07:27"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\fastjsonschema-2.21.2.dist-info","True",,"28.02.2026 08:07:27"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\fontTools","True",,"28.02.2026 11:55:31"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\fonttools-4.61.1.dist-info","True",,"28.02.2026 11:55:32"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\IPython","True",,"28.02.2026 08:08:25"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\ipykernel","True",,"28.02.2026 08:08:25"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\ipykernel-7.2.0.dist-info","True",,"28.02.2026 08:08:25"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\ipython_pygments_lexers-1.1.1.dist-info","True",,"28.02.2026 08:08:22"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\ipython-9.10.0.dist-info","True",,"28.02.2026 08:08:25"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\jedi","True",,"28.02.2026 08:08:24"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\jedi-0.19.2.dist-info","True",,"28.02.2026 08:08:25"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\jinja2","True",,"28.02.2026 08:07:38"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\jinja2-3.1.6.dist-info","True",,"28.02.2026 08:07:38"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\joblib","True",,"28.02.2026 08:08:09"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\joblib-1.5.3.dist-info","True",,"28.02.2026 08:08:09"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\jsonschema","True",,"28.02.2026 08:07:27"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\jsonschema_specifications","True",,"28.02.2026 08:07:27"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\jsonschema_specifications-2025.9.1.dist-info","True",,"28.02.2026 08:07:27"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\jsonschema-4.26.0.dist-info","True",,"28.02.2026 08:07:27"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\jupyter_client","True",,"28.02.2026 08:07:38"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\jupyter_client-8.8.0.dist-info","True",,"28.02.2026 08:07:38"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\jupyter_core","True",,"28.02.2026 08:07:27"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\jupyter_core-5.9.1.dist-info","True",,"28.02.2026 08:07:27"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\jupyterlab_pygments","True",,"28.02.2026 08:07:38"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\jupyterlab_pygments-0.3.0.dist-info","True",,"28.02.2026 08:07:38"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\kiwisolver","True",,"28.02.2026 11:55:31"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\kiwisolver-1.4.9.dist-info","True",,"28.02.2026 11:55:31"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\markupsafe","True",,"28.02.2026 08:07:38"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\markupsafe-3.0.3.dist-info","True",,"28.02.2026 08:07:38"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\matplotlib","True",,"28.02.2026 11:55:33"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\matplotlib_inline","True",,"28.02.2026 08:08:22"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\matplotlib_inline-0.2.1.dist-info","True",,"28.02.2026 08:08:22"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\matplotlib-3.10.8.dist-info","True",,"28.02.2026 11:55:35"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\mistune","True",,"28.02.2026 08:07:38"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\mistune-3.2.0.dist-info","True",,"28.02.2026 08:07:38"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\mpl_toolkits","True",,"28.02.2026 11:55:33"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\nbclient","True",,"28.02.2026 08:07:38"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\nbclient-0.10.4.dist-info","True",,"28.02.2026 08:07:38"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\nbconvert","True",,"28.02.2026 08:07:38"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\nbconvert-7.17.0.dist-info","True",,"28.02.2026 08:07:39"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\nbformat","True",,"28.02.2026 08:07:27"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\nbformat-5.10.4.dist-info","True",,"28.02.2026 08:07:28"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\nest_asyncio-1.6.0.dist-info","True",,"28.02.2026 08:08:22"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\numpy","True",,"28.02.2026 08:07:48"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\numpy-2.4.2.dist-info","True",,"28.02.2026 08:07:50"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\numpy.libs","True",,"28.02.2026 08:07:48"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\openpyxl","True",,"28.02.2026 13:25:57"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\openpyxl-3.1.5.dist-info","True",,"28.02.2026 13:25:57"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\packaging","True",,"28.02.2026 08:07:37"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\packaging-26.0.dist-info","True",,"28.02.2026 08:07:38"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\pandas","True",,"28.02.2026 08:07:57"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\pandas-3.0.1.dist-info","True",,"28.02.2026 08:08:03"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\pandas.libs","True",,"28.02.2026 08:07:57"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\pandocfilters-1.5.1.dist-info","True",,"28.02.2026 08:07:37"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\parso","True",,"28.02.2026 08:08:22"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\parso-0.8.6.dist-info","True",,"28.02.2026 08:08:22"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\patsy","True",,"28.02.2026 08:07:56"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\patsy-1.0.2.dist-info","True",,"28.02.2026 08:07:56"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\PIL","True",,"28.02.2026 11:55:30"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\pillow-12.1.1.dist-info","True",,"28.02.2026 11:55:31"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\pip","True",,"26.02.2026 01:12:10"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\pip-26.0.1.dist-info","True",,"26.02.2026 01:12:11"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\platformdirs","True",,"28.02.2026 08:07:27"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\platformdirs-4.9.2.dist-info","True",,"28.02.2026 08:07:27"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\prompt_toolkit","True",,"28.02.2026 08:08:23"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\prompt_toolkit-3.0.52.dist-info","True",,"28.02.2026 08:08:23"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\psutil","True",,"28.02.2026 08:08:22"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\psutil-7.2.2.dist-info","True",,"28.02.2026 08:08:22"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\pure_eval","True",,"28.02.2026 08:08:21"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\pure_eval-0.2.3.dist-info","True",,"28.02.2026 08:08:21"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\pygments","True",,"28.02.2026 08:07:37"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\pygments-2.19.2.dist-info","True",,"28.02.2026 08:07:37"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\pyparsing","True",,"28.02.2026 11:55:30"
"K:\IdeaProjects\osteogenesis_imperfecta\.venv\Lib\site-packages\pyparsing-3.3.2.dist-info","True",,"28.02.2026 11:55:30"
